번호,호텔명,소재지전화,도로명우편번호,도로명전체주소,객실수,Lat,Lng
767,7월호텔,055-221-1114,51713,경상남도 창원시 마산합포구 해안대로 410 (오동동(지상1~6층)),29,35.2055106,128.5835948
768,4U호텔 (포유호텔),055-299-2330,51210,경상남도 창원시 마산회원구 합성서1길 17 (합성동),23,35.2380514,128.581025
769,도무스(DOMUS)호텔,055-253-9361,51357,경상남도 창원시 마산회원구 합성옛길 160 (합성동 지상1층 3층~9층),35,35.2386186,128.5841549
770,브이호텔,055-287-0642,51495,경상남도 창원시 성산구 마디미로15번길 4 (상남동),34,35.2224815,128.6852681
771,호텔바바,055-285-1770,51496,경상남도 창원시 성산구 마디미로37번길 3 67층 (상남동 신우드림타운),25,35.2212361,128.6839186
772,돈텔호텔,055-274-1600,51496,경상남도 창원시 성산구 마디미로43번길 10 모아엔트몰 10 11층 1001호 1101호 (상남동),40,35.2202166,128.6839287
773,베스트루이스해밀턴호텔창원,051-744-1172,51503,경상남도 창원시 성산구 마디미로70번길 10 지하1 ~12층 (상남동 베스트투이스해밀턴호텔창원점),68,35.2195827,128.6807577
774,헤리티지호텔,055-267-0052,51503,경상남도 창원시 성산구 마디미로73번길 21 어스빌딩 4~9층 403501601701801902호 (상남동),49,35.2191229,128.682957
775,이프비지니스호텔,055-261-4656,51496,경상남도 창원시 성산구 마디미서로 34 11층 1101호 (상남동 보보스빌딩),11,35.222362,128.682165
776,CNN호텔,055-284-9100,51495,경상남도 창원시 성산구 상남로 118 7 91011층 701호 (상남동),31,35.2234616,128.6831409
777,호텔휴,055-275-9100,51522,경상남도 창원시 성산구 용지로 74 (중앙동 전원상가5층),28,35.2224033,128.6767054
778,엔에스(NS)호텔,055-275-0071,51522,경상남도 창원시 성산구 용지로 78 56층 (중앙동 남선종합상가),60,35.222742,128.6769328
779,하이페르호텔,055-262-9200,51515,경상남도 창원시 성산구 용지로 96 6층 (중앙동 하이페르상가),42,35.2241211,128.6780713
780,성산호텔,055-287-9300,51436,경상남도 창원시 성산구 용지로153번길 4-30 (용호동),63,35.2297957,128.6815604
781,용지호스텔,055-267-5161,51436,경상남도 창원시 성산구 용지로169번길 13 (용호동서진라이크빌 9층),29,35.2304579,128.680927
782,호텔딘,055-289-6700,51436,경상남도 창원시 성산구 용지로169번길 3 5~8층 (용호동 아모르빌딩),36,35.2299886,128.6817125
783,그랜드머큐어 앰배서더 창원,055-600-0700,51408,경상남도 창원시 성산구 원이대로 332 (대원동),321,35.2391217,128.6549409
784,(주)호텔인터내셔널,055-281-1001,51522,경상남도 창원시 성산구 중앙대로 69 (중앙동),121,35.2218428,128.6771736
785,호텔썸,055-264-9171,51522,경상남도 창원시 성산구 중앙대로 75 (중앙동상지솔리움4층),40,35.2219589,128.6774831
786,뉴올림픽호텔,055-285-3331,51522,경상남도 창원시 성산구 중앙대로 81 567층 (중앙동 올림픽상가),87,35.2224963,128.6779761
787,토요코인창원,055-282-1045,51515,경상남도 창원시 성산구 중앙대로 93 토요코인호텔창원점 1~20층 (중앙동),339,35.2235112,128.6807193
788,더퍼스트호텔,055-281-5882,51522,경상남도 창원시 성산구 중앙대로39번길 6 56층 (중앙동 제일상가 ),57,35.2197924,128.6753445
789,킴스호텔,055-284-1721,51522,경상남도 창원시 성산구 중앙대로61번길 3 45층 (중앙동 중앙상가),57,35.2208593,128.6765514
790,천마온천 호텔,055-298-7111,51101,경상남도 창원시 의창구 북면 천주로 1171,36,35.3546431,128.6099709
791,누와즈컬리넌호텔,055-252-3379,51101,경상남도 창원시 의창구 북면 천주로1173번길 42 1~4층,55,35.3560605,128.6090069
792,호텔런더너,055-288-6679,51176,경상남도 창원시 의창구 원이대로279번길 15 그린빌딩 6789층 (봉곡동),29,35.2437978,128.6513316
793,아바호텔,055-297-4005,51376,경상남도 창원시 의창구 의창대로54번길 6-7 지하1 지상1~8층 (팔용동 아바모텔),45,35.2552256,128.6067988
794,호텔시네마,055-265-7814,51176,경상남도 창원시 의창구 지귀로12번길 11 (봉곡동5678910층),48,35.2442326,128.6502627
795,크라운관광호텔,055-237-1001,51393,경상남도 창원시 의창구 창원대로363번길 22-5 (팔용동),60,35.2378105,128.6400408
796,더스테이케이팝,055-288-1053,51393,경상남도 창원시 의창구 창원대로397번길 5 7층 8층 (팔용동),30,35.2355541,128.6427533
797,창원넘버25호텔(컨벤션점),055-276-1133,51387,경상남도 창원시 의창구 창이대로113번길 18 (명서동),29,35.242828,128.6487879
798,나무늘보호텔 창원명서점,055-288-4295,51388,경상남도 창원시 의창구 창이대로99번길 10 (명서동2.3.4층),25,35.2413506,128.6487871
799,호텔벅스(HOTEL BUCKS),055-237-7457,51388,경상남도 창원시 의창구 창이대로99번길 3 (명서동 2~6층),40,35.2408808,128.6489944
800,호텔라움,055-541-0162,51602,경상남도 창원시 진해구 가주로 42 (가주동),35,35.1099885,128.8406569
801,K2모텔,055-547-8495,51600,경상남도 창원시 진해구 남의로 106 (두동),12,35.1150225,128.7932304
802,루이스호텔,055-546-5454,51684,경상남도 창원시 진해구 속천로 8-8 (제황산동),44,35.1443313,128.6721303
803,더케이호텔(THEK-HOTEL),055-551-5100,51611,경상남도 창원시 진해구 신항4로 41-16 567층 (용원동),34,35.1045429,128.8281086
804,호텔 빈,055-545-1500,51611,경상남도 창원시 진해구 신항4로 54-26 (용원동 호텔 빈),47,35.105251,128.8251157
805,브라운도트관광호텔,055-552-8090,51610,경상남도 창원시 진해구 용원동로221번길 60-7 (용원동),39,35.0917627,128.8126363
806,호텔런더너신항용원점,055-552-8931,51605,경상남도 창원시 진해구 용원서로31번길 6 (용원동),36,35.1007391,128.8126212
807,뮤모텔,055-541-0018,51605,경상남도 창원시 진해구 용원서로39번길 11 용원프라자 2동 6 7층 (용원동),23,35.101194,128.8119994
808,투헤븐호텔,055-546-5688,51605,경상남도 창원시 진해구 용원서로39번길 15 (용원동 1~9층),37,35.1014788,128.8116708
809,하운드호텔,055-551-3400,51605,경상남도 창원시 진해구 용원서로39번길 9 지하1~10층 (용원동)[*미고시],52,35.1014788,128.8116708
810,씨엔(CN)모텔,055-544-2828,51617,경상남도 창원시 진해구 웅천중로 12 (남문동 2층~6층),31,35.1027119,128.7710005
811,솜모텔(SOM모텔),055-544-0060,51617,경상남도 창원시 진해구 웅천중로 6-12 1층~6층 (남문동),33,35.1111328,128.7496983
812,주식회사비즈관광호텔,055-547-2660,51600,경상남도 창원시 진해구 진해대로 2116 (두동),35,35.1243486,128.807117
813,그린준호텔,055-552-9001,51603,경상남도 창원시 진해구 진해대로 2223 (용원동),36,35.1091336,128.817681
814,아몬드호텔,055-542-0887,51684,경상남도 창원시 진해구 진희로23번길 4 (제황산동),44,35.1438891,128.6720597
815,진해인터시티호텔,055-546-7718,51679,경상남도 창원시 진해구 충장로 98 인터시티 제1동 2~7층 (충무동),33,35.1521463,128.6626898
816,호텔38.5℃,055-552-0385,51679,경상남도 창원시 진해구 충장로82번길 15 1~8층 (송학동),41,35.1510481,128.6609194
817,모텔몽,055-545-0072,51626,경상남도 창원시 진해구 행암로362번길 98 가동 (원포동),24,35.1050568,128.7008483
818,호텔본,055-649-2134,53014,경상남도 통영시 광도면 죽림5로 25-53,29,34.8858474,128.4213059
819,동경호텔,055-641-1020,53014,경상남도 통영시 광도면 죽림5로 43,41,34.8851217,128.4208932
820,바다향기,055-644-0300,53014,경상남도 통영시 광도면 죽림해안로 36,30,34.8835208,128.4211444
821,라베르관광호텔,055-646-8807,53079,경상남도 통영시 도남로 257-21 (도남동),44,34.8289854,128.4322678
822,갤러리호텔,055-645-3773,53079,경상남도 통영시 도남로 257-27 (도남동),41,34.8291945,128.4322787
823,스탠포드호텔앤리조트(주),055-725-0000,53079,경상남도 통영시 도남로 347 (도남동),144,34.8291616,128.4251833
824,포르투나호텔,055-643-7000,53070,경상남도 통영시 미수해안로 152 (봉평동),64,34.8325547,128.4155874
825,통영거북선호텔,055-646-0710,53070,경상남도 통영시 미수해안로 72 (미수동),40,34.8320179,128.4069095
826,통영한산마리나호텔&리조트,055-648-3332,53085,경상남도 통영시 산양읍 삼칭이해안길 820,31,34.8140925,128.4389336
827,브릿지호텔,055-649-3800,53024,경상남도 통영시 용남면 남해안대로 18 브릿지호텔,21,34.8907012,128.4738873
828,호텔피어48(pier48),055-641-2222,53050,경상남도 통영시 정동3길 48 (정량동),41,34.8439342,128.431352
829,비치호텔,055-642-8181,53062,경상남도 통영시 중앙로 89 (서호동),36,34.8433036,128.4172663
830,캘리포니아호텔,055-642-8500,53054,경상남도 통영시 통영해안로 235 (항남동 호텔),40,34.8416268,128.423042
831,하와이호텔,055-648-0092,53054,경상남도 통영시 통영해안로 235 (항남동 호텔),40,34.8416268,128.423042
832,한산호텔,055-642-3384,53054,경상남도 통영시 통영해안로 247 (항남동),45,34.8422507,128.4217112
833,통영관광호텔(주),055-641-1000,53049,경상남도 통영시 항북길 12-9 (정량동),47,34.8460634,128.4303571
834,섬진강호텔,055-884-8071,52353,경상남도 하동군 금성면 산업로 823,44,34.9826493,127.7967086
835,호텔 라온,055-962-1234,50037,경상남도 함양군 함양읍 함양로 1148-2,34,35.5211103,127.7282736
836,해인사관광호텔,055-933-2000,50200,경상남도 합천군 가야면 치인1길 13-45,71,35.7889403,128.0872799
837,하이에스호텔A,055-934-1224,50239,경상남도 합천군 대양면 동부로 64-84 하이에스호텔,24,35.5536256,128.1712189
838,준호텔,055-933-1668,50239,경상남도 합천군 대양면 동부로 64-88,24,35.5536256,128.1712189
839,피아노호텔,053-801-0908,38627,경상북도 경산시 강변동로 100 (중방동),27,35.8329713,128.7400222
840,에비앙 호텔,053-814-7227,38660,경상북도 경산시 경산로44길 3-10 (옥산동),28,35.8281027,128.7254795
841,더블유굿타임,053-816-3700,38660,경상북도 경산시 경산로44길 3-16 2-9층 (옥산동),43,35.8273789,128.7254928
842,베네치아,053-816-9096,38504,경상북도 경산시 경안로65길 11-3 (대평동),45,35.8354132,128.733076
843,헤리티지모텔,053-813-4999,38504,경상북도 경산시 경안로65길 5-4 1~9층 (대평동),40,35.8354953,128.7333557
844,(주)상대온천관광호텔,053-815-8001,38571,경상북도 경산시 남산면 상대로116길 18 상대온천관광호텔 A동 2 3층,50,35.7808918,128.7924541
845,초콜릿,053-818-0206,38511,경상북도 경산시 압량면 고분길 18-4,30,35.841897,128.7585204
846,호텔크라페,053-815-0033,38630,경상북도 경산시 장산로23길 7 (삼북동),29,35.81857,128.7362261
847,엠(M)모텔,053-815-7775,38629,경상북도 경산시 중앙로14길 37 2층 (서상동),32,35.8192275,128.7351184
848,렉시모텔,053-813-1151,38628,경상북도 경산시 중앙로14길 7-1 (중방동),38,35.8221397,128.734666
849,(주)베스트웨스턴플러스경주,054-741-3000,38123,경상북도 경주시 감포읍 동해안로 1819-21,170,35.7723154,129.4871535
850,(주)교원프라퍼티 스위트호텔 경주,054-778-5311,38117,경상북도 경주시 보문로 280-12 (북군동번지 지상2-3층),34,35.8537782,129.2773469
851,주식회사 라한호텔(경주),054-748-2233,38117,경상북도 경주시 보문로 338 (신평동),430,35.8498939,129.2779244
852,경주조선온천호텔,054-740-9600,38116,경상북도 경주시 보문로 407 (신평동),45,35.8468794,129.2849994
853,코모도호텔경주,054-740-8350,38117,경상북도 경주시 보문로 422 (신평동),260,35.8446642,129.285081
854,베니키아 스위스로젠호텔,054-748-4848,38116,경상북도 경주시 보문로 465-37 (신평동),56,35.8405938,129.2924967
855,힐튼 경주,054-745-7788,38117,경상북도 경주시 보문로 484-7 (신평동),325,35.8405031,129.2854942
856,호텔 팰리스,054-7741-1000,38155,경상북도 경주시 봉황로51번길 11 (노서동),35,35.8442121,129.2089709
857,코오롱엘에스아이(주) 코오롱호텔,054-746-9001,38126,경상북도 경주시 불국로 289-17 (마동),320,35.7875924,129.3217327
858,(주)중원미디어 그랜드호텔 경주,054-746-6661,38128,경상북도 경주시 불국로 61 (구정동),80,35.7832214,129.3050537
859,종합관광호텔 더케이호텔경주,054-745-8100,38116,경상북도 경주시 엑스포로 45 (신평동),305,35.8380032,129.291608
860,신라밀레니엄 라궁,054-778-2100,38116,경상북도 경주시 엑스포로 55-12 (신평동),16,35.8337455,129.2985615
861,아리수 경주 호텔,054-746-0000,38127,경상북도 경주시 영불로 207 (진현동),80,35.7770927,129.3193596
862,케이호텔,054-774-6000,38035,경상북도 경주시 천북면 천강로 295-60,0,35.9162231,129.279016
863,(주)경주지지관광호텔,054-701-0090,38157,경상북도 경주시 태종로699번길 3 (노서동),53,35.839042,129.2044284
864,주)대가야호텔앤리조트,054-955-8077,40123,경상북도 고령군 운수면 운용로 638,34,35.8065319,128.3242234
865,호텔비에스,054-462-6000,39367,경상북도 구미시 1공단로5길 86-15 (공단동),46,36.1100912,128.3770686
866,구미센츄리호텔,054-478-0100,39391,경상북도 구미시 3공단1로 296 (임수동),131,36.1085847,128.4026788
867,파크비지니스관광호텔주식회사,054-451-9000,39305,경상북도 구미시 금오산로 217-16 (남통동),45,36.1212658,128.3252592
868,(주)호텔금오산,054-450-4053,39309,경상북도 구미시 금오산로 400 (남통동),125,36.1105826,128.3100535
869,구미호텔,054-451-3600,39224,경상북도 구미시 금오산로 53-4 (원평동),53,36.1313034,128.3266183
870,호텔제이타워,054-453-9800,39220,경상북도 구미시 문화로 12-2 (원평동),38,36.1287853,128.3327894
871,애니텔,054-444-1858,39210,경상북도 구미시 봉곡로12길 9-7 (봉곡동),38,36.1479076,128.3111238
872,선산호텔,054-482-0225,39117,경상북도 구미시 선산읍 선산대로 1408,36,36.2401843,128.3043853
873,라이브호텔,054-455-0754,39230,경상북도 구미시 송원서로 86 (원평동외1필지),51,36.12502,128.3441818
874,구미로드호텔,054-614-3600,39232,경상북도 구미시 송원서로4길 33 (원평동),32,36.12312,128.3476373
875,폭스호텔,054-458-7441,39230,경상북도 구미시 송원서로6길 20-4 (원평동),35,36.1242758,128.3456405
876,이(e)호텔,054-451-6606,39232,경상북도 구미시 송원서로6길 57 (원평동),48,36.1230246,128.3497487
877,호텔더스테이,054-443-2500,39294,경상북도 구미시 신시로7길 9 (형곡동),28,36.1125726,128.3383926
878,호텔스테이구미,054-475-9090,39433,경상북도 구미시 여헌로 9 (인의동),60,36.1032128,128.4234035
879,펄비즈니스호텔,054-476-0007,39189,경상북도 구미시 옥계남로 21 (옥계동),39,36.1355387,128.423084
880,마르코호텔,054-476-2201,39189,경상북도 구미시 옥계남로 37 (옥계동),30,36.1353135,128.421217
881,더휴식오브젝트아늑구미지점,054-476-9994,39430,경상북도 구미시 인동중앙로3길 20 (황상동),39,36.1082223,128.4195251
882,호텔제이스,054-474-3100,39430,경상북도 구미시 인동중앙로3길 26 (황상동),40,36.1086165,128.4191652
883,까사보니따,054-473-6415,39430,경상북도 구미시 인동중앙로3길 38-3 (황상동),40,36.1095849,128.4190459
884,노마드아늑구미지점,054-471-5757,39430,경상북도 구미시 인동중앙로3길 38-5 (황상동),29,36.1095878,128.4192669
885,라마다바이윈덤구미호텔,054-479-9000,39431,경상북도 구미시 인동중앙로3길 41 라마다 구미 호텔 (황상동),213,36.1098142,128.418393
886,브라운도트구미인동점,054-474-0110,39430,경상북도 구미시 인동중앙로3길 44-4 (황상동),89,36.109913,128.4190521
887,타임호텔,054-476-7050,39431,경상북도 구미시 인동중앙로3길 49 (황상동),40,36.1104349,128.4185206
888,백송온천관광호텔,054-382-1400,39064,경상북도 군위군 부계면 한티로 2244 백송온천관광호텔,30,36.0557887,128.6484174
